patch_id,keypoints
22,"113.00,149.00;135.00,157.00;113.00,164.00;124.00,160.00;113.00,184.00;121.00,182.00"
16,"92.00,155.00;102.00,160.00;94.00,182.00;104.00,181.00"
8,"43.00,85.00;56.00,79.00;72.00,78.00;70.00,91.00;55.00,91.00"
14,"85.00,88.00"
20,"147.00,90.00;114.00,88.00;113.00,109.00"
32,"189.00,88.00"
17,"83.00,185.00"
23,"145.00,190.00;113.00,190.00;133.00,185.00;132.00,191.00;121.00,192.00;112.00,192.00"
21,"113.00,128.00"
26,"160.00,81.00;176.00,82.00;177.00,95.00;160.00,94.00"
