patch_id,keypoints
27,"181.00,128.00;176.00,113.00;158.00,145.00;181.00,145.00"
21,"143.00,143.00"
33,"190.00,141.00"
14,"74.00,85.00;93.00,77.00;110.00,76.00;109.00,91.00;91.00,91.00"
20,"121.00,89.00"
26,"175.00,91.00;166.00,84.00;170.00,99.00"
32,"212.00,89.00;189.00,79.00;203.00,79.00;204.00,94.00;189.00,94.00"
16,"107.00,171.00"
34,"191.00,171.00;186.00,164.00"
28,"166.00,171.00;172.00,148.00;157.00,160.00;167.00,162.00;176.00,160.00;184.00,182.00"
22,"135.00,164.00"
29,"174.00,187.00;164.00,189.00"
