patch_id,keypoints
21,"128.00,129.00;147.00,138.00;127.00,112.00;114.00,142.00;126.00,146.00;137.00,142.00"
15,"103.00,139.00"
8,"48.00,85.00;60.00,76.00;60.00,89.00"
14,"90.00,85.00;76.00,75.00;76.00,88.00"
26,"153.00,84.00;166.00,74.00;181.00,74.00;182.00,88.00;167.00,87.00"
32,"194.00,83.00"
16,"74.00,168.00;94.00,162.00"
28,"168.00,167.00;153.00,161.00;154.00,179.00"
22,"125.00,168.00;112.00,159.00;125.00,162.00;138.00,159.00;138.00,184.00"
20,"124.00,78.00;125.00,95.00"
23,"124.00,185.00"
