patch_id,keypoints
21,"113.00,134.00;131.00,147.00;113.00,118.00"
15,"94.00,146.00"
8,"41.00,89.00;54.00,82.00;69.00,82.00;68.00,95.00;53.00,95.00"
14,"81.00,92.00"
20,"141.00,93.00;113.00,88.00;113.00,103.00"
26,"182.00,89.00;154.00,83.00;169.00,82.00;170.00,95.00;155.00,95.00"
16,"76.00,176.00;103.00,148.00;91.00,171.00;105.00,168.00"
28,"150.00,176.00"
22,"113.00,178.00;113.00,150.00;121.00,149.00;113.00,171.00;121.00,168.00;135.00,171.00"
23,"137.00,187.00;124.00,191.00;114.00,191.00"
