patch_id,keypoints
21,"140.00,121.00;116.00,138.00;127.00,139.00;138.00,141.00"
27,"157.00,137.00;148.00,139.00"
8,"56.00,88.00;71.00,80.00;70.00,91.00"
14,"100.00,88.00;86.00,80.00;85.00,91.00"
26,"161.00,88.00;174.00,79.00;175.00,91.00"
32,"201.00,86.00;189.00,79.00;189.00,91.00"
16,"81.00,165.00;105.00,162.00"
28,"178.00,166.00;161.00,163.00;161.00,175.00"
22,"135.00,170.00;125.00,159.00;136.00,161.00;147.00,159.00;146.00,179.00;135.00,179.00"
20,"137.00,83.00;138.00,96.00;139.00,108.00"
