patch_id,keypoints
21,"124.00,139.00;141.00,146.00;123.00,121.00"
15,"96.00,147.00"
8,"41.00,82.00;55.00,74.00;70.00,75.00;69.00,87.00;53.00,87.00"
14,"83.00,85.00"
20,"145.00,87.00;120.00,84.00;121.00,102.00"
32,"185.00,84.00"
10,"67.00,171.00"
28,"160.00,169.00"
22,"117.00,174.00;121.00,154.00;132.00,151.00;118.00,168.00;131.00,166.00;145.00,168.00;145.00,182.00"
16,"108.00,150.00;89.00,168.00;107.00,166.00"
26,"158.00,76.00;173.00,76.00;175.00,88.00;160.00,88.00"
23,"130.00,187.00;117.00,188.00"
