patch_id,keypoints
21,"130.00,142.00;129.00,123.00"
15,"106.00,147.00"
27,"149.00,147.00"
8,"57.00,83.00;70.00,77.00;68.00,88.00"
14,"96.00,87.00;84.00,78.00;82.00,89.00"
26,"151.00,87.00;163.00,77.00;177.00,77.00;178.00,88.00;164.00,89.00"
32,"189.00,82.00"
16,"85.00,171.00;101.00,168.00"
28,"164.00,171.00;151.00,168.00"
22,"127.00,176.00;117.00,151.00;128.00,154.00;139.00,151.00;117.00,167.00;127.00,169.00;137.00,167.00"
20,"127.00,86.00;128.00,105.00"
29,"152.00,187.00"
23,"138.00,194.00;127.00,195.00"
