patch_id,keypoints
15,"84.00,134.00;87.00,118.00;78.00,147.00;101.00,147.00"
9,"69.00,144.00"
21,"114.00,145.00"
2,"31.00,87.00"
8,"70.00,89.00;42.00,82.00;57.00,81.00;56.00,90.00;42.00,91.00"
20,"129.00,88.00;143.00,81.00;143.00,90.00"
26,"171.00,87.00;157.00,82.00;158.00,91.00"
10,"58.00,173.00;68.00,168.00"
22,"138.00,175.00;121.00,168.00;121.00,184.00"
16,"92.00,176.00;88.00,150.00;81.00,164.00;92.00,168.00;103.00,165.00"
14,"92.00,86.00;89.00,102.00"
17,"104.00,189.00;92.00,190.00"
