patch_id,keypoints
16,"104.00,148.00;90.00,155.00;109.00,181.00;98.00,158.00;107.00,161.00;86.00,175.00;98.00,173.00;109.00,176.00"
22,"127.00,157.00;117.00,159.00;118.00,173.00;133.00,175.00"
8,"45.00,95.00;57.00,90.00;72.00,90.00;70.00,102.00;56.00,101.00"
14,"85.00,100.00;108.00,98.00"
20,"141.00,101.00"
26,"181.00,98.00;153.00,92.00;168.00,92.00;169.00,104.00;154.00,104.00"
10,"73.00,176.00"
28,"151.00,179.00"
15,"107.00,114.00;105.00,131.00"
23,"134.00,188.00;119.00,192.00"
17,"109.00,192.00"
