patch_id,keypoints
21,"119.00,128.00;138.00,145.00;120.00,114.00;118.00,147.00;128.00,146.00"
15,"100.00,144.00;109.00,146.00"
8,"48.00,89.00;63.00,83.00;62.00,95.00"
14,"92.00,92.00;79.00,82.00;78.00,95.00"
26,"149.00,93.00;162.00,84.00;178.00,85.00;178.00,97.00;163.00,97.00"
32,"191.00,92.00"
16,"84.00,175.00;97.00,167.00;110.00,163.00"
28,"152.00,176.00"
22,"118.00,174.00;119.00,166.00;127.00,164.00;139.00,169.00;139.00,181.00;127.00,183.00;118.00,183.00"
20,"121.00,88.00;121.00,101.00"
