patch_id,keypoints
21,"146.00,138.00;145.00,123.00"
22,"120.00,150.00;137.00,176.00;130.00,152.00;140.00,154.00;114.00,171.00;129.00,167.00;137.00,170.00;146.00,169.00"
28,"158.00,150.00;161.00,181.00;149.00,152.00;156.00,173.00"
8,"72.00,88.00"
20,"111.00,93.00;144.00,94.00;144.00,109.00"
26,"163.00,96.00;173.00,88.00;174.00,97.00"
32,"196.00,94.00;185.00,89.00;186.00,97.00"
16,"99.00,178.00"
14,"86.00,84.00;100.00,84.00;98.00,93.00;85.00,92.00"
29,"153.00,190.00"
23,"144.00,195.00;134.00,196.00"
