patch_id,keypoints
15,"89.00,132.00;91.00,117.00;81.00,145.00;106.00,145.00"
9,"72.00,141.00"
21,"118.00,143.00"
2,"31.00,87.00"
14,"75.00,91.00;95.00,88.00;93.00,103.00"
20,"127.00,93.00;143.00,83.00;144.00,95.00"
26,"172.00,90.00;159.00,83.00;160.00,95.00"
10,"54.00,162.00;68.00,156.00"
28,"153.00,166.00"
16,"96.00,165.00;93.00,148.00;84.00,156.00;97.00,159.00"
8,"44.00,80.00;60.00,81.00;59.00,93.00;43.00,93.00"
22,"112.00,158.00;133.00,160.00;132.00,181.00"
17,"110.00,187.00;94.00,187.00"
