patch_id,keypoints
16,"109.00,148.00;89.00,156.00;99.00,158.00;110.00,160.00;86.00,176.00;100.00,174.00"
22,"133.00,157.00;111.00,182.00;121.00,158.00;111.00,177.00;121.00,174.00;136.00,177.00"
8,"37.00,99.00;51.00,92.00;67.00,92.00;66.00,106.00;50.00,105.00"
14,"82.00,104.00"
20,"145.00,105.00;111.00,100.00"
32,"190.00,100.00"
10,"70.00,176.00"
28,"153.00,178.00"
15,"110.00,116.00;109.00,132.00"
26,"159.00,94.00;175.00,93.00;176.00,106.00;159.00,106.00"
23,"136.00,188.00;121.00,193.00"
17,"110.00,193.00"
