patch_id,keypoints
27,"171.00,137.00;182.00,147.00;165.00,111.00;168.00,123.00"
21,"140.00,146.00"
14,"82.00,97.00;96.00,94.00;109.00,93.00;109.00,99.00;96.00,99.00"
20,"121.00,99.00"
26,"179.00,101.00;162.00,98.00"
32,"211.00,101.00;191.00,96.00;202.00,97.00;202.00,102.00;191.00,101.00"
22,"114.00,176.00;135.00,170.00"
34,"189.00,176.00"
28,"162.00,177.00;153.00,150.00;165.00,153.00;174.00,150.00;151.00,167.00;162.00,170.00;172.00,167.00;182.00,171.00;182.00,184.00"
29,"173.00,187.00;162.00,188.00"
