patch_id,keypoints
9,"60.00,135.00;49.00,146.00;64.00,119.00"
15,"91.00,147.00"
2,"21.00,90.00;30.00,85.00;30.00,95.00"
8,"56.00,93.00;72.00,89.00;68.00,104.00;43.00,85.00;43.00,95.00"
14,"109.00,94.00"
26,"152.00,92.00"
10,"40.00,174.00;69.00,175.00;57.00,149.00;66.00,151.00;49.00,168.00;60.00,165.00;69.00,167.00"
22,"120.00,174.00"
16,"78.00,149.00;79.00,165.00;98.00,169.00;100.00,184.00"
20,"123.00,87.00;137.00,87.00;137.00,96.00;123.00,96.00"
17,"81.00,188.00"
11,"70.00,189.00"
