patch_id,keypoints
27,"150.00,114.00;166.00,131.00;156.00,134.00"
21,"120.00,132.00;133.00,134.00;146.00,135.00"
8,"60.00,90.00"
14,"105.00,91.00;75.00,81.00;91.00,80.00;91.00,95.00;74.00,95.00"
26,"166.00,92.00;179.00,81.00;179.00,96.00"
32,"204.00,90.00;193.00,81.00;194.00,96.00"
16,"89.00,169.00"
28,"177.00,169.00;153.00,152.00;165.00,159.00;165.00,184.00"
22,"142.00,162.00;111.00,159.00;132.00,152.00;143.00,154.00"
20,"144.00,83.00;145.00,93.00;147.00,103.00"
29,"152.00,192.00"
23,"141.00,193.00"
