patch_id,keypoints
15,"104.00,138.00;106.00,120.00"
16,"88.00,148.00;109.00,177.00;97.00,152.00;107.00,155.00;83.00,169.00;98.00,167.00;109.00,170.00"
22,"129.00,149.00;118.00,152.00;120.00,167.00;136.00,170.00;136.00,184.00"
8,"45.00,88.00;57.00,81.00;73.00,80.00;71.00,92.00;56.00,92.00"
14,"86.00,90.00;110.00,86.00;108.00,104.00"
20,"146.00,90.00"
32,"187.00,88.00"
10,"69.00,172.00"
28,"156.00,174.00"
26,"159.00,81.00;174.00,81.00;175.00,93.00;159.00,93.00"
23,"119.00,189.00"
17,"108.00,189.00"
