patch_id,keypoints
21,"119.00,147.00;118.00,114.00;118.00,131.00"
16,"95.00,153.00;106.00,157.00;88.00,170.00;105.00,171.00"
22,"139.00,154.00;117.00,179.00;118.00,160.00;128.00,157.00;117.00,173.00;128.00,171.00;144.00,170.00;144.00,183.00"
8,"44.00,96.00;57.00,91.00;73.00,90.00;72.00,101.00;57.00,101.00"
14,"87.00,99.00"
20,"147.00,99.00;118.00,98.00"
32,"188.00,96.00"
10,"69.00,169.00"
28,"160.00,169.00"
26,"159.00,90.00;175.00,91.00;175.00,101.00;160.00,101.00"
23,"129.00,189.00;117.00,190.00"
