patch_id,keypoints
14,"110.00,106.00;84.00,82.00"
15,"93.00,126.00;103.00,128.00;101.00,145.00"
21,"133.00,127.00;112.00,129.00;123.00,128.00;125.00,146.00"
8,"44.00,84.00;56.00,76.00;70.00,75.00;70.00,84.00;56.00,85.00"
26,"148.00,81.00;176.00,74.00;176.00,84.00;161.00,83.00"
32,"189.00,82.00"
10,"70.00,167.00"
28,"161.00,167.00"
22,"113.00,154.00;113.00,148.00;143.00,152.00;143.00,181.00"
19,"113.00,71.00"
20,"112.00,82.00;111.00,94.00"
25,"161.00,73.00"
16,"85.00,151.00"
23,"125.00,185.00;113.00,185.00"
