patch_id,keypoints
15,"102.00,137.00;82.00,144.00;103.00,119.00;92.00,147.00"
21,"125.00,145.00;114.00,147.00"
8,"38.00,85.00;50.00,78.00;65.00,78.00;64.00,90.00;49.00,90.00"
14,"77.00,87.00;105.00,85.00;104.00,102.00"
20,"135.00,87.00"
26,"176.00,84.00;148.00,77.00;163.00,78.00;164.00,89.00;149.00,89.00"
10,"70.00,172.00"
22,"146.00,172.00;116.00,163.00;132.00,166.00;132.00,183.00"
16,"105.00,173.00;104.00,150.00;81.00,166.00;93.00,163.00;104.00,167.00"
23,"118.00,187.00"
17,"105.00,188.00"
