patch_id,keypoints
21,"125.00,140.00;125.00,123.00"
16,"101.00,150.00;81.00,173.00;98.00,173.00"
28,"148.00,149.00;164.00,174.00;149.00,173.00"
8,"47.00,92.00;62.00,87.00;60.00,98.00"
14,"91.00,95.00;78.00,86.00;77.00,98.00"
26,"153.00,94.00;166.00,85.00;182.00,84.00;183.00,96.00;167.00,96.00"
32,"195.00,89.00"
22,"125.00,180.00;113.00,153.00;125.00,156.00;137.00,153.00;113.00,172.00;124.00,174.00;135.00,171.00"
20,"124.00,91.00;125.00,107.00"
29,"150.00,186.00"
23,"136.00,192.00;125.00,192.00"
