patch_id,keypoints
15,"82.00,144.00;85.00,127.00"
10,"71.00,155.00;72.00,184.00"
16,"109.00,156.00;79.00,159.00;87.00,161.00;98.00,159.00;81.00,182.00;96.00,183.00"
2,"35.00,97.00"
8,"73.00,99.00;45.00,89.00;60.00,89.00;59.00,102.00;45.00,102.00"
20,"128.00,97.00;142.00,88.00;142.00,101.00"
26,"171.00,95.00;158.00,88.00;159.00,101.00"
11,"64.00,187.00"
23,"130.00,187.00;112.00,185.00;112.00,192.00"
17,"89.00,192.00;88.00,185.00;97.00,193.00;89.00,193.00"
14,"92.00,93.00;89.00,110.00"
