patch_id,keypoints
21,"129.00,137.00;128.00,121.00"
16,"106.00,149.00;83.00,177.00;100.00,173.00"
22,"144.00,149.00;124.00,181.00;116.00,151.00;126.00,153.00;135.00,151.00;114.00,171.00;124.00,173.00;133.00,171.00;145.00,174.00"
8,"51.00,88.00;65.00,83.00;63.00,95.00"
14,"92.00,93.00;80.00,83.00;78.00,96.00"
26,"151.00,94.00;163.00,84.00;178.00,84.00;179.00,97.00;164.00,97.00"
32,"190.00,90.00"
28,"159.00,178.00"
20,"126.00,91.00;127.00,106.00"
23,"145.00,187.00;133.00,191.00;123.00,192.00"
