patch_id,keypoints
15,"106.00,130.00;87.00,142.00;105.00,114.00;97.00,145.00;107.00,147.00"
21,"127.00,142.00;118.00,145.00"
8,"38.00,90.00;51.00,83.00;66.00,83.00;66.00,94.00;50.00,94.00"
14,"78.00,91.00;106.00,84.00;106.00,99.00"
20,"139.00,89.00"
26,"181.00,88.00;153.00,80.00;169.00,80.00;170.00,92.00;154.00,92.00"
10,"71.00,175.00"
28,"149.00,174.00"
16,"108.00,172.00;84.00,167.00;98.00,162.00;107.00,165.00"
22,"119.00,162.00;134.00,167.00;134.00,182.00"
23,"119.00,187.00"
17,"107.00,188.00"
