patch_id,keypoints
15,"105.00,134.00;84.00,140.00;105.00,117.00;95.00,145.00"
21,"130.00,141.00;118.00,145.00"
8,"38.00,88.00;50.00,82.00;64.00,81.00;65.00,89.00;51.00,90.00"
14,"77.00,86.00;107.00,80.00;106.00,99.00"
20,"141.00,85.00"
26,"181.00,86.00;155.00,79.00;169.00,80.00;169.00,88.00;156.00,88.00"
10,"62.00,162.00"
28,"163.00,162.00"
16,"108.00,165.00;106.00,149.00;78.00,157.00;95.00,157.00;108.00,160.00"
22,"123.00,157.00;143.00,159.00;144.00,182.00"
23,"124.00,190.00"
17,"108.00,191.00"
