patch_id,keypoints
21,"111.00,135.00;131.00,142.00;111.00,119.00;121.00,145.00"
15,"89.00,140.00;99.00,145.00"
8,"39.00,88.00;53.00,82.00;68.00,82.00;67.00,92.00;52.00,92.00"
14,"81.00,90.00"
20,"138.00,92.00;111.00,88.00;111.00,104.00"
26,"180.00,90.00;152.00,84.00;167.00,85.00;168.00,94.00;153.00,94.00"
10,"62.00,164.00"
28,"158.00,166.00"
16,"109.00,167.00;110.00,149.00;81.00,158.00;97.00,156.00;109.00,158.00"
22,"123.00,157.00;140.00,161.00;141.00,181.00"
23,"123.00,188.00"
17,"108.00,188.00"
