patch_id,keypoints
21,"121.00,128.00;137.00,144.00;120.00,114.00;120.00,147.00;129.00,145.00"
15,"100.00,144.00;110.00,145.00"
8,"40.00,98.00;54.00,89.00;70.00,87.00;69.00,102.00;53.00,102.00"
14,"84.00,97.00"
20,"144.00,97.00;118.00,88.00;119.00,101.00"
32,"186.00,96.00"
16,"75.00,178.00;92.00,171.00;108.00,165.00"
28,"158.00,178.00"
22,"119.00,176.00;119.00,168.00;128.00,165.00;142.00,170.00"
26,"158.00,87.00;174.00,88.00;174.00,101.00;158.00,101.00"
23,"144.00,186.00;131.00,187.00;120.00,188.00"
