patch_id,keypoints
21,"121.00,147.00;121.00,113.00;121.00,130.00"
16,"95.00,154.00;108.00,157.00;91.00,169.00;109.00,168.00"
22,"147.00,153.00;121.00,179.00;121.00,161.00;134.00,157.00;121.00,171.00;134.00,167.00"
8,"43.00,96.00;57.00,90.00;73.00,90.00;73.00,100.00;57.00,100.00"
14,"88.00,99.00"
26,"151.00,99.00;166.00,91.00;182.00,91.00;182.00,101.00;166.00,101.00"
32,"195.00,97.00"
10,"72.00,171.00"
28,"166.00,170.00;150.00,168.00;152.00,184.00"
20,"121.00,96.00"
23,"136.00,191.00;121.00,192.00"
