patch_id,keypoints
21,"114.00,111.00;136.00,131.00;114.00,134.00;125.00,133.00"
15,"94.00,130.00;104.00,133.00"
8,"40.00,88.00;54.00,81.00;69.00,80.00;69.00,94.00;53.00,93.00"
14,"84.00,89.00"
20,"147.00,90.00;114.00,81.00;114.00,91.00;114.00,100.00"
32,"190.00,91.00"
16,"80.00,171.00;93.00,159.00;106.00,152.00"
28,"150.00,172.00"
22,"114.00,163.00;114.00,155.00;123.00,152.00;136.00,160.00;136.00,178.00;124.00,180.00;114.00,180.00"
26,"161.00,82.00;177.00,82.00;177.00,96.00;161.00,95.00"
