patch_id,keypoints
15,"104.00,142.00;107.00,112.00;105.00,127.00"
16,"82.00,150.00;108.00,176.00;94.00,154.00;106.00,157.00;83.00,169.00;97.00,167.00;108.00,170.00"
22,"131.00,152.00;119.00,154.00;121.00,168.00;138.00,172.00"
8,"39.00,97.00;52.00,92.00;66.00,92.00;66.00,100.00;52.00,101.00"
14,"80.00,99.00;108.00,97.00"
20,"141.00,100.00"
32,"185.00,99.00"
10,"69.00,173.00"
28,"153.00,177.00"
26,"156.00,93.00;171.00,94.00;171.00,102.00;156.00,102.00"
23,"138.00,193.00;120.00,198.00"
17,"107.00,198.00"
