patch_id,keypoints
16,"109.00,149.00;87.00,152.00;110.00,177.00;98.00,156.00;109.00,160.00;87.00,171.00;100.00,170.00;109.00,173.00"
22,"131.00,152.00;120.00,156.00;120.00,170.00;133.00,171.00;134.00,182.00"
8,"38.00,88.00;51.00,83.00;67.00,84.00;66.00,95.00;50.00,94.00"
14,"80.00,93.00;110.00,94.00"
20,"138.00,94.00"
26,"180.00,90.00;152.00,84.00;167.00,84.00;168.00,95.00;152.00,96.00"
10,"70.00,172.00"
28,"149.00,172.00"
15,"110.00,113.00;109.00,131.00"
23,"121.00,186.00"
17,"110.00,187.00"
