patch_id,keypoints
21,"120.00,125.00;140.00,140.00;120.00,112.00;120.00,144.00;130.00,143.00"
15,"100.00,140.00;110.00,142.00"
8,"47.00,92.00;60.00,85.00;60.00,96.00"
14,"91.00,92.00;77.00,83.00;76.00,95.00"
26,"149.00,91.00;163.00,82.00;178.00,82.00;179.00,94.00;163.00,94.00"
32,"192.00,90.00"
16,"75.00,168.00;93.00,163.00;109.00,159.00"
28,"160.00,170.00"
22,"118.00,171.00;118.00,162.00;126.00,160.00;142.00,165.00;141.00,177.00;126.00,179.00;117.00,179.00"
20,"120.00,85.00;120.00,99.00"
