patch_id,keypoints
21,"118.00,140.00;136.00,147.00;116.00,125.00"
15,"94.00,147.00"
8,"44.00,97.00;56.00,91.00;70.00,91.00;69.00,100.00;56.00,101.00"
14,"81.00,98.00"
20,"141.00,98.00;114.00,94.00;114.00,110.00"
26,"177.00,96.00;152.00,90.00;166.00,90.00;167.00,100.00;154.00,100.00"
10,"68.00,169.00"
28,"158.00,169.00"
22,"114.00,172.00;116.00,154.00;127.00,151.00;114.00,167.00;128.00,164.00;143.00,166.00;144.00,184.00"
16,"105.00,150.00;87.00,166.00;103.00,164.00"
23,"129.00,190.00;114.00,192.00"
