patch_id,keypoints
21,"132.00,130.00;131.00,116.00;119.00,142.00;131.00,146.00;141.00,142.00"
15,"108.00,139.00"
27,"150.00,139.00"
8,"53.00,89.00;67.00,82.00;66.00,93.00"
14,"97.00,91.00;82.00,82.00;82.00,93.00"
26,"153.00,92.00;167.00,83.00;182.00,83.00;183.00,94.00;168.00,94.00"
32,"195.00,90.00"
16,"78.00,162.00;99.00,157.00"
28,"174.00,162.00;157.00,158.00;158.00,177.00"
22,"129.00,166.00;117.00,155.00;129.00,158.00;141.00,156.00;141.00,183.00;129.00,184.00"
20,"129.00,86.00;130.00,101.00"
