patch_id,keypoints
21,"136.00,144.00;134.00,112.00;135.00,128.00"
22,"113.00,156.00;123.00,158.00;134.00,159.00;143.00,157.00;124.00,177.00;132.00,179.00;140.00,177.00"
28,"152.00,155.00;164.00,181.00;151.00,179.00"
8,"57.00,96.00;71.00,90.00;70.00,102.00"
14,"99.00,99.00;86.00,91.00;86.00,103.00"
26,"155.00,100.00;168.00,91.00;183.00,90.00;184.00,102.00;169.00,103.00"
32,"195.00,96.00"
16,"92.00,182.00;109.00,180.00"
23,"132.00,186.00;140.00,194.00;132.00,194.00"
20,"133.00,97.00"
29,"151.00,190.00"
