patch_id,keypoints
27,"179.00,125.00;173.00,112.00;158.00,143.00;170.00,144.00;179.00,142.00"
21,"146.00,141.00"
33,"185.00,139.00"
14,"81.00,92.00;95.00,86.00;109.00,85.00;108.00,95.00;95.00,95.00"
20,"120.00,93.00"
26,"173.00,95.00;161.00,87.00;166.00,100.00;184.00,87.00"
32,"204.00,94.00;196.00,87.00;196.00,97.00;185.00,97.00"
16,"109.00,170.00"
34,"191.00,167.00;186.00,161.00;185.00,178.00"
28,"167.00,167.00;157.00,159.00;168.00,160.00;176.00,158.00;176.00,184.00"
22,"135.00,164.00"
29,"166.00,186.00"
