patch_id,keypoints
21,"128.00,131.00;128.00,111.00;114.00,143.00;140.00,143.00"
15,"102.00,138.00"
27,"153.00,139.00"
7,"48.00,69.00;63.00,63.00"
13,"94.00,73.00;79.00,63.00"
26,"160.00,75.00;176.00,77.00"
32,"204.00,74.00;191.00,77.00"
16,"79.00,169.00;97.00,162.00"
28,"174.00,171.00;158.00,162.00;160.00,184.00"
22,"128.00,171.00;127.00,148.00;114.00,159.00;128.00,163.00;142.00,159.00"
19,"128.00,71.00"
20,"128.00,91.00"
14,"78.00,75.00"
8,"62.00,74.00"
25,"175.00,66.00"
31,"191.00,66.00"
23,"143.00,190.00;128.00,191.00"
