patch_id,keypoints
21,"131.00,142.00;130.00,123.00"
16,"102.00,150.00;77.00,175.00;96.00,172.00"
28,"149.00,149.00;161.00,175.00;149.00,171.00;150.00,184.00"
8,"45.00,87.00;59.00,81.00;59.00,91.00"
14,"89.00,88.00;74.00,81.00;74.00,90.00"
26,"153.00,89.00;166.00,81.00;181.00,81.00;181.00,91.00;166.00,91.00"
32,"193.00,87.00"
22,"125.00,180.00;114.00,153.00;127.00,157.00;139.00,154.00;113.00,169.00;125.00,172.00;137.00,169.00"
20,"127.00,85.00;128.00,104.00"
23,"138.00,189.00;126.00,190.00"
