patch_id,keypoints
21,"114.00,120.00;136.00,136.00;114.00,140.00;125.00,138.00"
15,"94.00,136.00;104.00,139.00"
2,"36.00,80.00"
14,"82.00,83.00"
20,"147.00,81.00;112.00,74.00;113.00,90.00;114.00,104.00"
32,"194.00,78.00"
10,"73.00,170.00"
28,"160.00,170.00"
22,"114.00,166.00;114.00,158.00;126.00,154.00;142.00,160.00;143.00,177.00;127.00,180.00;116.00,181.00"
7,"50.00,71.00;67.00,70.00"
8,"66.00,87.00;48.00,87.00"
25,"161.00,69.00;179.00,68.00"
26,"181.00,85.00;162.00,85.00"
16,"88.00,161.00;103.00,155.00"
