patch_id,keypoints
15,"101.00,144.00;103.00,127.00"
16,"84.00,150.00;106.00,177.00;93.00,154.00;103.00,157.00;82.00,170.00;96.00,168.00;107.00,170.00"
22,"127.00,151.00;114.00,154.00;119.00,168.00;136.00,170.00;137.00,184.00"
8,"38.00,92.00;51.00,87.00;68.00,87.00;66.00,99.00;50.00,98.00"
14,"81.00,96.00;106.00,91.00;104.00,109.00"
20,"142.00,95.00"
26,"184.00,92.00;156.00,87.00;172.00,86.00;173.00,97.00;158.00,98.00"
10,"68.00,174.00"
28,"155.00,174.00"
23,"119.00,188.00"
17,"107.00,189.00"
