patch_id,keypoints
21,"144.00,132.00;118.00,145.00;143.00,117.00"
27,"159.00,146.00"
8,"65.00,91.00"
14,"105.00,91.00;78.00,83.00;93.00,82.00;92.00,93.00;78.00,94.00"
26,"165.00,91.00;179.00,82.00;180.00,93.00"
32,"204.00,90.00;193.00,82.00;194.00,94.00"
16,"90.00,175.00;109.00,170.00"
28,"175.00,176.00;150.00,148.00;148.00,167.00;162.00,171.00;162.00,184.00"
22,"138.00,178.00;130.00,148.00;141.00,150.00;128.00,167.00;138.00,170.00"
20,"142.00,87.00;143.00,102.00"
29,"148.00,186.00"
23,"137.00,187.00"
