patch_id,keypoints
27,"152.00,139.00;149.00,124.00"
22,"123.00,149.00;144.00,177.00;135.00,151.00;147.00,154.00;117.00,170.00;133.00,166.00;144.00,169.00"
28,"164.00,149.00;175.00,175.00;156.00,152.00;154.00,166.00;166.00,170.00;166.00,184.00"
8,"63.00,96.00"
14,"105.00,97.00;77.00,90.00;92.00,90.00;91.00,100.00;76.00,100.00"
26,"162.00,97.00;175.00,89.00;176.00,99.00"
32,"201.00,94.00;189.00,89.00;190.00,99.00"
16,"99.00,176.00"
20,"143.00,96.00;146.00,110.00"
29,"155.00,188.00"
23,"144.00,189.00"
