patch_id,keypoints
15,"85.00,136.00;87.00,119.00"
9,"71.00,146.00"
22,"112.00,149.00;136.00,182.00;118.00,174.00"
2,"32.00,88.00"
8,"68.00,92.00;42.00,84.00;55.00,85.00;54.00,95.00;41.00,94.00"
20,"128.00,95.00;139.00,87.00;141.00,98.00"
26,"169.00,93.00;154.00,88.00;155.00,98.00"
10,"58.00,179.00;68.00,172.00"
16,"90.00,180.00;79.00,149.00;88.00,152.00;100.00,150.00;79.00,168.00;90.00,172.00;101.00,169.00"
14,"91.00,88.00;90.00,104.00"
23,"119.00,194.00"
17,"102.00,199.00;90.00,199.00"
