patch_id,keypoints
21,"113.00,132.00;137.00,144.00;114.00,117.00;126.00,146.00"
15,"94.00,143.00;104.00,146.00"
8,"43.00,88.00;56.00,81.00;71.00,80.00;70.00,93.00;55.00,92.00"
14,"85.00,90.00"
20,"147.00,90.00;114.00,86.00;114.00,101.00"
32,"189.00,88.00"
10,"67.00,166.00"
28,"166.00,168.00"
22,"114.00,169.00;114.00,148.00;114.00,162.00;127.00,160.00;146.00,163.00;147.00,184.00"
26,"160.00,81.00;176.00,81.00;176.00,93.00;161.00,93.00"
16,"85.00,162.00;102.00,160.00"
23,"128.00,190.00;114.00,191.00"
