patch_id,keypoints
21,"142.00,145.00;142.00,125.00"
22,"111.00,148.00;128.00,174.00;123.00,152.00;135.00,157.00;146.00,153.00;117.00,166.00;129.00,169.00;140.00,168.00"
28,"154.00,149.00;159.00,171.00;150.00,169.00"
8,"63.00,88.00"
14,"99.00,88.00;76.00,85.00;88.00,84.00;87.00,91.00;75.00,91.00"
26,"161.00,89.00;172.00,85.00;184.00,85.00;184.00,91.00;173.00,91.00"
32,"193.00,88.00"
16,"75.00,171.00;97.00,167.00"
20,"141.00,87.00;141.00,106.00"
23,"147.00,185.00;136.00,191.00;125.00,193.00"
