patch_id,keypoints
21,"126.00,135.00;145.00,146.00;126.00,118.00"
15,"103.00,145.00"
8,"49.00,81.00;63.00,76.00;62.00,87.00"
14,"92.00,85.00;79.00,75.00;77.00,87.00"
26,"154.00,85.00;168.00,76.00;183.00,76.00;184.00,88.00;169.00,88.00"
32,"197.00,82.00"
16,"78.00,170.00;97.00,169.00"
28,"163.00,173.00"
22,"123.00,177.00;113.00,148.00;124.00,150.00;135.00,148.00;113.00,168.00;123.00,170.00;133.00,168.00;147.00,170.00;147.00,179.00;133.00,182.00;123.00,182.00"
20,"125.00,84.00;125.00,101.00"
