patch_id,keypoints
15,"84.00,132.00;87.00,114.00;75.00,140.00;87.00,145.00;101.00,142.00"
9,"66.00,134.00;52.00,147.00"
21,"114.00,139.00"
2,"32.00,76.00"
8,"72.00,82.00;58.00,84.00;42.00,83.00"
20,"129.00,86.00;143.00,79.00;143.00,90.00"
26,"171.00,87.00;159.00,80.00;159.00,91.00"
22,"147.00,157.00;124.00,155.00;124.00,174.00"
16,"89.00,158.00;79.00,152.00;89.00,155.00;103.00,153.00;103.00,180.00;88.00,181.00"
14,"93.00,81.00;90.00,98.00"
7,"44.00,71.00;60.00,73.00"
10,"65.00,150.00"
