patch_id,keypoints
21,"118.00,130.00;142.00,138.00;119.00,112.00;118.00,146.00;130.00,142.00"
15,"94.00,138.00;105.00,142.00"
8,"57.00,81.00;68.00,77.00;68.00,82.00"
14,"91.00,80.00;80.00,76.00;79.00,82.00"
26,"150.00,80.00;162.00,76.00;174.00,77.00;174.00,83.00;162.00,82.00"
32,"186.00,81.00"
10,"73.00,167.00"
28,"159.00,169.00"
22,"116.00,173.00;116.00,167.00;128.00,164.00;142.00,165.00;142.00,177.00;127.00,180.00;114.00,181.00"
20,"120.00,76.00;119.00,94.00"
16,"89.00,164.00;104.00,164.00"
