patch_id,keypoints
21,"140.00,133.00;138.00,118.00;124.00,143.00;137.00,147.00"
15,"110.00,141.00"
27,"159.00,141.00;149.00,144.00"
8,"59.00,94.00;73.00,92.00;73.00,96.00"
14,"99.00,95.00;86.00,92.00;86.00,96.00"
26,"159.00,96.00;173.00,92.00;173.00,96.00"
32,"198.00,94.00;185.00,93.00;185.00,96.00"
10,"70.00,161.00"
28,"183.00,161.00;165.00,158.00;166.00,181.00"
22,"133.00,165.00;119.00,157.00;133.00,160.00;147.00,157.00"
20,"135.00,90.00;136.00,104.00"
16,"96.00,158.00"
29,"148.00,189.00"
23,"133.00,190.00"
