patch_id,keypoints
21,"114.00,131.00;134.00,144.00;114.00,116.00;124.00,147.00"
15,"89.00,145.00;101.00,147.00"
8,"40.00,93.00;53.00,89.00;67.00,88.00;67.00,97.00;52.00,98.00"
14,"81.00,93.00"
20,"141.00,93.00;112.00,87.00;113.00,102.00"
26,"183.00,92.00;157.00,87.00;171.00,88.00;171.00,96.00;157.00,96.00"
10,"66.00,174.00"
28,"155.00,174.00"
22,"112.00,176.00;112.00,149.00;112.00,167.00;123.00,165.00;138.00,169.00;138.00,183.00"
16,"86.00,169.00;103.00,165.00"
23,"123.00,186.00;112.00,187.00"
