patch_id,keypoints
15,"102.00,139.00;85.00,146.00;103.00,120.00"
21,"127.00,145.00"
8,"44.00,84.00;56.00,78.00;70.00,78.00;69.00,88.00;55.00,88.00"
14,"82.00,86.00;105.00,84.00;104.00,102.00"
20,"136.00,84.00"
26,"176.00,80.00;149.00,75.00;163.00,75.00;164.00,85.00;150.00,86.00"
10,"70.00,171.00"
28,"154.00,170.00"
16,"107.00,174.00;94.00,149.00;105.00,152.00;83.00,166.00;95.00,164.00;107.00,167.00;108.00,184.00"
22,"116.00,149.00;118.00,164.00;135.00,166.00;137.00,179.00;120.00,183.00"
