patch_id,keypoints
27,"149.00,137.00;162.00,146.00"
21,"119.00,145.00;147.00,120.00"
8,"69.00,87.00"
14,"107.00,87.00;82.00,82.00;96.00,82.00;95.00,90.00;82.00,90.00"
26,"163.00,89.00;176.00,83.00;176.00,92.00"
32,"199.00,88.00;189.00,84.00;189.00,92.00"
16,"95.00,174.00"
28,"172.00,173.00;154.00,150.00;151.00,168.00;162.00,170.00;161.00,184.00"
22,"140.00,176.00;131.00,149.00;143.00,152.00;114.00,169.00;129.00,168.00;140.00,171.00"
20,"144.00,87.00;145.00,104.00"
29,"150.00,188.00"
23,"139.00,189.00"
