patch_id,keypoints
27,"165.00,127.00;175.00,139.00;161.00,114.00;157.00,144.00;167.00,142.00"
21,"132.00,140.00;145.00,142.00"
8,"70.00,91.00"
20,"112.00,93.00"
26,"173.00,93.00;153.00,89.00;157.00,101.00"
32,"209.00,91.00;187.00,88.00;198.00,88.00;199.00,93.00;187.00,93.00"
16,"84.00,161.00"
34,"190.00,161.00"
28,"151.00,161.00;152.00,155.00;164.00,153.00;179.00,154.00;177.00,183.00"
14,"85.00,88.00;99.00,87.00;98.00,93.00;85.00,93.00"
22,"111.00,154.00;137.00,153.00"
29,"161.00,191.00;148.00,193.00"
