patch_id,keypoints
15,"85.00,146.00;90.00,112.00;87.00,129.00"
10,"71.00,152.00;60.00,171.00;73.00,172.00"
22,"117.00,153.00;145.00,174.00;124.00,173.00"
2,"32.00,91.00"
8,"72.00,95.00;44.00,86.00;59.00,86.00;58.00,97.00;43.00,97.00"
20,"129.00,95.00;142.00,88.00;143.00,98.00"
26,"173.00,93.00;158.00,87.00;159.00,98.00"
16,"95.00,180.00;80.00,157.00;91.00,160.00;104.00,156.00;84.00,171.00;95.00,174.00;106.00,171.00"
14,"91.00,95.00"
23,"125.00,187.00"
17,"108.00,192.00;96.00,193.00"
