patch_id,keypoints
21,"118.00,128.00;136.00,140.00;116.00,114.00;114.00,145.00;126.00,143.00"
15,"93.00,140.00;104.00,143.00"
8,"43.00,87.00;57.00,81.00;72.00,80.00;71.00,91.00;56.00,91.00"
14,"83.00,90.00"
20,"141.00,88.00;112.00,86.00;114.00,100.00"
26,"181.00,83.00;154.00,77.00;168.00,77.00;170.00,87.00;155.00,88.00"
10,"70.00,166.00"
28,"151.00,167.00"
22,"113.00,167.00;113.00,158.00;124.00,155.00;139.00,159.00;138.00,180.00"
16,"87.00,159.00;103.00,156.00"
23,"124.00,187.00;112.00,188.00"
