patch_id,keypoints
27,"149.00,139.00"
22,"121.00,149.00;140.00,178.00;133.00,152.00;144.00,155.00;112.00,172.00;129.00,171.00;141.00,174.00"
28,"163.00,150.00;175.00,175.00;154.00,153.00;152.00,172.00;164.00,174.00"
8,"70.00,93.00"
14,"107.00,96.00;83.00,90.00;96.00,91.00;95.00,98.00;82.00,97.00"
26,"163.00,97.00;175.00,90.00;176.00,98.00"
32,"199.00,94.00;188.00,90.00;189.00,98.00"
16,"94.00,173.00"
20,"143.00,94.00;145.00,109.00"
21,"147.00,123.00"
29,"163.00,189.00;151.00,196.00"
23,"139.00,196.00"
