patch_id,keypoints
27,"168.00,126.00;177.00,139.00;165.00,111.00;149.00,141.00;161.00,143.00;169.00,142.00"
21,"137.00,139.00"
14,"77.00,88.00;90.00,82.00;105.00,82.00;105.00,93.00;90.00,93.00"
20,"119.00,90.00"
26,"174.00,91.00;159.00,84.00;161.00,98.00"
32,"209.00,90.00;186.00,83.00;200.00,84.00;200.00,95.00;187.00,94.00"
16,"107.00,169.00"
34,"185.00,170.00"
28,"157.00,169.00;158.00,162.00;168.00,159.00;177.00,163.00;176.00,180.00;167.00,184.00"
22,"129.00,163.00;147.00,159.00"
29,"156.00,185.00"
