patch_id,keypoints
21,"131.00,145.00;129.00,111.00;130.00,127.00"
16,"108.00,153.00;85.00,175.00;103.00,174.00"
28,"148.00,153.00;165.00,176.00;151.00,174.00"
8,"54.00,96.00;67.00,91.00;67.00,100.00"
14,"95.00,98.00;82.00,91.00;81.00,101.00"
26,"155.00,98.00;167.00,91.00;181.00,91.00;182.00,101.00;168.00,101.00"
32,"194.00,96.00"
22,"128.00,182.00;119.00,156.00;130.00,159.00;140.00,156.00;118.00,173.00;128.00,176.00;138.00,173.00"
20,"128.00,94.00"
29,"152.00,186.00"
23,"139.00,189.00;128.00,190.00"
