patch_id,keypoints
21,"124.00,136.00;123.00,111.00;124.00,123.00"
16,"105.00,153.00;101.00,177.00"
22,"140.00,154.00;123.00,182.00;114.00,155.00;123.00,156.00;131.00,155.00;114.00,172.00;123.00,174.00;131.00,172.00;144.00,178.00"
8,"51.00,97.00;65.00,91.00;63.00,103.00"
14,"92.00,102.00;80.00,91.00;78.00,105.00"
26,"149.00,104.00;162.00,95.00;178.00,96.00;178.00,108.00;163.00,107.00"
32,"190.00,102.00"
17,"86.00,185.00"
29,"155.00,188.00"
20,"121.00,99.00"
23,"144.00,196.00;132.00,200.00;123.00,200.00"
