patch_id,keypoints
21,"118.00,138.00;119.00,120.00"
15,"96.00,147.00"
22,"140.00,148.00;119.00,175.00;118.00,152.00;129.00,150.00;119.00,169.00;130.00,166.00;144.00,170.00;144.00,184.00"
8,"48.00,87.00;60.00,80.00;60.00,91.00"
14,"87.00,89.00;76.00,79.00;74.00,91.00"
26,"151.00,90.00;163.00,81.00;178.00,82.00;179.00,93.00;164.00,92.00"
32,"191.00,89.00"
16,"77.00,173.00;107.00,149.00;92.00,169.00;107.00,166.00"
28,"159.00,174.00"
20,"119.00,85.00;119.00,103.00"
23,"129.00,191.00;118.00,191.00"
