patch_id,keypoints
21,"127.00,123.00;145.00,138.00;112.00,139.00;125.00,142.00;135.00,140.00"
15,"100.00,137.00"
8,"42.00,93.00;56.00,89.00;70.00,87.00;71.00,92.00;57.00,93.00"
14,"85.00,90.00"
26,"150.00,90.00;166.00,86.00;179.00,87.00;179.00,92.00;165.00,91.00"
32,"192.00,92.00"
10,"67.00,164.00"
28,"166.00,166.00;149.00,157.00;149.00,181.00"
22,"120.00,160.00;120.00,154.00;133.00,153.00"
20,"123.00,83.00;124.00,97.00;126.00,109.00"
16,"87.00,155.00;106.00,152.00"
23,"133.00,186.00;119.00,188.00"
