patch_id,keypoints
21,"120.00,131.00;144.00,138.00;120.00,114.00;121.00,146.00;133.00,141.00"
15,"98.00,138.00;109.00,142.00"
8,"51.00,86.00;63.00,79.00;63.00,89.00"
14,"90.00,87.00;77.00,79.00;76.00,89.00"
26,"154.00,87.00;166.00,78.00;180.00,78.00;181.00,89.00;167.00,89.00"
32,"193.00,85.00"
10,"67.00,161.00"
28,"177.00,162.00;156.00,158.00;158.00,180.00"
22,"121.00,165.00;121.00,159.00;136.00,157.00"
20,"121.00,81.00;121.00,98.00"
16,"87.00,157.00;107.00,157.00"
23,"137.00,187.00;121.00,188.00"
