patch_id,keypoints
27,"149.00,128.00;165.00,140.00;156.00,142.00"
21,"120.00,140.00;147.00,116.00;133.00,142.00;145.00,144.00"
8,"73.00,92.00"
14,"110.00,93.00;86.00,89.00;99.00,89.00;98.00,95.00;85.00,95.00"
26,"165.00,94.00;177.00,89.00;177.00,95.00"
32,"200.00,93.00;189.00,89.00;189.00,96.00"
16,"88.00,168.00;109.00,160.00"
28,"182.00,168.00;153.00,155.00;167.00,159.00;167.00,178.00;153.00,183.00"
22,"142.00,165.00;129.00,155.00;142.00,157.00;141.00,183.00"
20,"144.00,91.00;146.00,103.00"
