patch_id,keypoints
15,"105.00,131.00;85.00,142.00;107.00,114.00;95.00,146.00"
21,"128.00,143.00;117.00,146.00"
8,"41.00,85.00;55.00,78.00;71.00,78.00;70.00,89.00;55.00,89.00"
14,"84.00,87.00;109.00,99.00"
20,"144.00,87.00;111.00,83.00"
32,"187.00,86.00"
10,"59.00,168.00"
28,"161.00,168.00"
16,"106.00,175.00;106.00,149.00;79.00,167.00;96.00,165.00;106.00,168.00;106.00,181.00"
26,"159.00,79.00;174.00,79.00;175.00,90.00;159.00,90.00"
22,"120.00,165.00;139.00,167.00;140.00,177.00;120.00,180.00"
